Koordinatensystem : Lambert konform konisch
Rechtswert        : 3885500 Meter
Hochwert          : 2480500 Meter
Hoehenlage        : 120 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : extremer Winter
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
3885500 2480500 11 20  1  -2.4 1018 222  1.4 6  3.0  94    0    0 260 -316  0
3885500 2480500 11 20  2  -2.5 1018 183  2.6 6  3.0  95    0    0 260 -317  0
3885500 2480500 11 20  3  -2.2 1018 180  3.2 8  3.1  97    0    0 270 -317  0
3885500 2480500 11 20  4  -2.1 1018 186  3.4 7  3.2  98    0    0 274 -318  0
3885500 2480500 11 20  5  -2.4 1018 195  3.3 6  3.1  96    0    0 264 -318  0
3885500 2480500 11 20  6  -1.9 1018 226  3.5 8  3.1  96    0    0 268 -318  0
3885500 2480500 11 20  7  -2.2 1018 235  3.5 6  3.1  97    0    0 269 -318  0
3885500 2480500 11 20  8  -2.2 1018 257  3.5 6  3.1  97    0    0 260 -319  0
3885500 2480500 11 20  9  -1.7 1018 247  3.9 8  3.2  97    0   28 272 -319  0
3885500 2480500 11 20 10  -1.2 1019 267  3.4 7  3.3  98    8   77 280 -320  0
3885500 2480500 11 20 11  -0.9 1019 266  3.6 5  3.4  97   30  118 267 -322  0
3885500 2480500 11 20 12  -0.3 1019 239  3.6 7  3.5  97   34  141 268 -326  0
3885500 2480500 11 20 13  -0.1 1018 245  4.4 8  3.6  98   11  126 287 -331  0
3885500 2480500 11 20 14   0.0 1018 257  4.2 8  3.7  98    0   81 294 -334  0
3885500 2480500 11 20 15   0.6 1018 258  4.0 7  3.8  99    3   79 291 -335  0
3885500 2480500 11 20 16   0.6 1017 271  3.9 7  3.9  99    6   45 287 -335  0
3885500 2480500 11 20 17   0.2 1017 272  4.1 7  3.8  96    0   10 287 -332  0
3885500 2480500 11 20 18   0.5 1017 266  3.4 7  3.7  95    0    0 286 -330  0
3885500 2480500 11 20 19   0.6 1017 270  2.9 7  3.7  95    0    0 288 -329  0
3885500 2480500 11 20 20   0.9 1017 254  3.0 7  3.8  96    0    0 290 -328  0
3885500 2480500 11 20 21   0.9 1017 262  3.2 7  3.9  98    0    0 293 -327  0
3885500 2480500 11 20 22   0.8 1017 256  3.1 7  3.9  98    0    0 294 -326  0
3885500 2480500 11 20 23   1.0 1017 251  4.2 7  3.9  96    0    0 295 -325  0
3885500 2480500 11 20 24   1.1 1017 216  2.3 8  3.8  94    0    0 303 -324  0
3885500 2480500 11 21  1   1.3 1017 252  2.7 4  3.8  93    0    0 285 -322  0
3885500 2480500 11 21  2   1.0 1016 245  3.5 4  3.8  92    0    0 259 -320  0
3885500 2480500 11 21  3   0.7 1016 248  3.0 5  3.7  92    0    0 266 -319  0
3885500 2480500 11 21  4   0.6 1016 256  3.5 6  3.7  92    0    0 279 -320  0
3885500 2480500 11 21  5   0.4 1016 246  4.3 6  3.6  93    0    0 286 -321  0
3885500 2480500 11 21  6   0.4 1015 265  4.8 6  3.6  93    0    0 286 -322  0
3885500 2480500 11 21  7   0.4 1015 230  4.7 6  3.6  92    0    0 286 -323  0
3885500 2480500 11 21  8   0.6 1014 221  4.1 7  3.6  92    0    0 294 -325  0
3885500 2480500 11 21  9   0.7 1014 222  4.9 8  3.8  96    0   26 306 -326  0
3885500 2480500 11 21 10   0.7 1014 218  5.8 7  3.9  99    0   46 304 -326  0
3885500 2480500 11 21 11   0.8 1014 225  6.5 7  4.0  99    0   80 297 -328  0
3885500 2480500 11 21 12   1.1 1014 232  5.7 8  4.0  98    0   42 303 -331  0
3885500 2480500 11 21 13   1.4 1014 316  4.7 7  4.0  96    0   50 304 -336  0
3885500 2480500 11 21 14   1.8 1014 322  4.8 7  4.2  98    0   45 298 -340  0
3885500 2480500 11 21 15   2.0 1014  72  4.2 7  4.2  97    0   33 298 -342  0
3885500 2480500 11 21 16   2.2 1014 348  2.9 7  4.2  95    0   23 296 -342  0
3885500 2480500 11 21 17   2.4 1015 358  2.7 8  4.3  95    0    5 298 -339  0
3885500 2480500 11 21 18   2.5 1015   7  1.8 8  4.3  94    0    0 300 -333  0
3885500 2480500 11 21 19   2.8 1016 358  0.4 7  4.4  96    0    0 294 -328  0
3885500 2480500 11 21 20   2.9 1016  64  1.9 7  4.5  98    0    0 289 -326  0
3885500 2480500 11 21 21   2.5 1017  44  2.1 8  4.4  96    0    0 292 -324  0
3885500 2480500 11 21 22   2.7 1017  43  2.7 8  4.3  95    0    0 293 -322  0
3885500 2480500 11 21 23   1.8 1017  36  2.3 8  4.2  94    0    0 289 -318  0
3885500 2480500 11 21 24   0.7 1018  70  2.0 2  3.9  94    0    0 254 -316  0
3885500 2480500 11 22  1  -0.4 1019  45  2.9 3  3.6  94    0    0 226 -315  0
3885500 2480500 11 22  2  -0.8 1019  23  1.0 2  3.4  95    0    0 221 -315  0
3885500 2480500 11 22  3  -1.2 1019  44  2.2 5  3.3  95    0    0 229 -313  0
3885500 2480500 11 22  4  -1.5 1019  43  1.6 2  3.2  94    0    0 227 -311  0
3885500 2480500 11 22  5  -1.8 1019  27  2.4 4  3.2  96    0    0 220 -310  0
3885500 2480500 11 22  6  -2.4 1019  53  1.4 1  3.1  96    0    0 213 -309  0
3885500 2480500 11 22  7  -2.6 1019  71  2.4 3  3.0  95    0    0 205 -309  0
3885500 2480500 11 22  8  -2.2 1020  45  3.1 3  3.0  95    0    0 215 -309  0
3885500 2480500 11 22  9  -1.8 1020  47  3.3 4  3.1  96   14   32 223 -309  0
3885500 2480500 11 22 10  -0.4 1020  34  2.7 2  3.3  95  110   52 220 -310  0
3885500 2480500 11 22 11   0.8 1020  42  3.1 1  3.5  92  199   58 207 -312  0
3885500 2480500 11 22 12   2.5 1020  32  2.6 1  3.6  86  238   66 205 -314  0
3885500 2480500 11 22 13   3.4 1020  47  3.2 2  3.6  77  181  103 214 -315  0
3885500 2480500 11 22 14   4.8 1020  64  6.2 1  3.3  65  217   63 216 -317  0
3885500 2480500 11 22 15   4.8 1020  66  6.3 2  3.0  56  133   65 217 -317  0
3885500 2480500 11 22 16   3.6 1019  56  5.5 3  3.0  58   47   45 229 -316  0
3885500 2480500 11 22 17   3.3 1020  50  3.8 4  3.0  63    2   11 240 -315  0
3885500 2480500 11 22 18   2.1 1020  53  3.7 4  3.1  67    0    0 245 -313  0
3885500 2480500 11 22 19   1.7 1021  41  3.0 4  3.1  72    0    0 244 -311  0
3885500 2480500 11 22 20   0.4 1021  41  2.4 5  3.1  77    0    0 248 -310  0
3885500 2480500 11 22 21   0.4 1021  34  2.6 6  3.1  80    0    0 259 -309  0
3885500 2480500 11 22 22   1.1 1021  24  3.7 7  3.3  82    0    0 272 -308  0
3885500 2480500 11 22 23   1.9 1021  27  3.5 8  3.4  82    0    0 287 -307  0
3885500 2480500 11 22 24   1.5 1021  40  4.1 6  3.4  80    0    0 284 -305  0
3885500 2480500 11 23  1   1.6 1020  29  3.8 8  3.4  80    0    0 284 -303  0
3885500 2480500 11 23  2   1.9 1020  35  3.9 8  3.4  80    0    0 298 -301  0
3885500 2480500 11 23  3   2.1 1020  31  3.5 8  3.4  78    0    0 300 -300  0
3885500 2480500 11 23  4   1.9 1019  35  4.3 6  3.4  78    0    0 289 -299  0
3885500 2480500 11 23  5   1.8 1019  21  3.4 7  3.4  79    0    0 282 -299  0
3885500 2480500 11 23  6   1.9 1019  14  4.3 8  3.4  80    0    0 294 -298  0
3885500 2480500 11 23  7   1.9 1018  18  4.0 8  3.5  80    0    0 300 -298  0
3885500 2480500 11 23  8   1.9 1018  19  4.5 8  3.5  81    0    0 301 -298  0
3885500 2480500 11 23  9   2.2 1018  27  4.8 7  3.5  80    3   27 297 -298  0
3885500 2480500 11 23 10   2.5 1018  29  4.7 7  3.6  80    4   65 294 -300  0
3885500 2480500 11 23 11   3.1 1018  34  4.8 7  3.7  80    6   93 297 -304  0
3885500 2480500 11 23 12   3.9 1017  40  4.9 5  3.8  78   27  127 288 -309  0
3885500 2480500 11 23 13   4.3 1017  37  4.8 7  3.9  76    0   72 290 -312  0
3885500 2480500 11 23 14   4.2 1016  44  5.4 7  3.9  75    0   48 302 -314  0
3885500 2480500 11 23 15   4.0 1016  39  4.5 7  3.9  76    0   41 301 -314  0
3885500 2480500 11 23 16   3.8 1015  64  3.9 8  3.9  78    0   26 306 -314  0
3885500 2480500 11 23 17   3.6 1015  73  3.6 8  4.0  80    0    4 311 -311  0
3885500 2480500 11 23 18   3.2 1015  62  3.4 8  4.0  82    0    0 310 -308  0
3885500 2480500 11 23 19   3.0 1015  62  3.9 6  3.9  82    0    0 297 -307  0
3885500 2480500 11 23 20   2.7 1015  49  3.4 7  3.8  82    0    0 290 -305  0
3885500 2480500 11 23 21   2.6 1015  26  3.3 7  3.6  78    0    0 294 -303  0
3885500 2480500 11 23 22   2.5 1014  56  3.7 7  3.4  75    0    0 293 -302  0
3885500 2480500 11 23 23   2.4 1014  57  4.0 8  3.3  73    0    0 297 -301  0
3885500 2480500 11 23 24   2.1 1014  43  3.9 6  2.9  66    0    0 289 -300  0
3885500 2480500 11 24  1   1.8 1013  50  2.9 5  2.7  62    0    0 272 -299  0
3885500 2480500 11 24  2   1.6 1013  67  2.7 2  2.7  63    0    0 251 -298  0
3885500 2480500 11 24  3   1.3 1012  74  3.0 1  2.6  62    0    0 230 -298  0
3885500 2480500 11 24  4   1.3 1011 109  2.6 3  2.5  59    0    0 234 -297  0
3885500 2480500 11 24  5   1.0 1011  73  2.3 5  2.4  58    0    0 253 -296  0
3885500 2480500 11 24  6   0.9 1010 157  2.3 8  2.4  58    0    0 278 -295  0
3885500 2480500 11 24  7   0.7 1010 165  1.4 8  2.4  59    0    0 290 -294  0
3885500 2480500 11 24  8   0.6 1009 346  0.8 8  2.4  61    0    0 289 -293  0
3885500 2480500 11 24  9   0.5 1009 218  1.6 7  2.5  63    0   12 284 -292  0
3885500 2480500 11 24 10   0.8 1008 144  1.9 8  2.5  63    0   43 285 -293  0
3885500 2480500 11 24 11   0.9 1007 129  2.6 7  2.4  60    0   66 285 -298  0
3885500 2480500 11 24 12   1.0 1007 348  2.1 8  2.3  58    0   47 284 -303  0
3885500 2480500 11 24 13   1.1 1005 338  3.1 8  2.5  61    0   45 289 -308  0
3885500 2480500 11 24 14   1.1 1004 323  4.5 8  2.8  67    0   42 291 -311  0
3885500 2480500 11 24 15   0.7 1002 235  4.4 7  2.8  69    0   49 284 -312  0
3885500 2480500 11 24 16   0.4 1001 235  5.4 8  2.8  69    0   37 282 -310  0
3885500 2480500 11 24 17   0.2 1000 232  5.2 8  2.7  69    0    3 285 -305  0
3885500 2480500 11 24 18   0.5  998 191  5.9 8  2.7  68    0    0 284 -301  0
3885500 2480500 11 24 19   0.6  997 199  6.8 8  2.7  66    0    0 284 -298  0
3885500 2480500 11 24 20   1.0  995 193  6.8 8  2.6  64    0    0 285 -296  0
3885500 2480500 11 24 21   1.4  993 195  7.3 8  2.6  62    0    0 287 -294  0
3885500 2480500 11 24 22  -0.1  991 203  7.4 8  2.9  72    0    0 288 -293  0
3885500 2480500 11 24 23  -0.1  989 208  7.6 8  3.3  86    0    0 289 -293  0
3885500 2480500 11 24 24   0.1  987 205  7.9 8  3.5  90    0    0 290 -293  0
3885500 2480500 11 25  1   0.2  985 201  7.7 7  3.6  91    0    0 286 -296  0
3885500 2480500 11 25  2   0.3  983 186  7.6 7  3.7  92    0    0 283 -298  0
3885500 2480500 11 25  3   0.4  981 206  7.5 8  3.8  94    0    0 288 -300  0
3885500 2480500 11 25  4   0.6  980 237  8.4 8  3.9  97    0    0 293 -302  0
3885500 2480500 11 25  5   0.8  979 253  6.8 6  4.0  96    0    0 285 -303  0
3885500 2480500 11 25  6   0.8  979 253  5.4 6  3.9  94    0    0 276 -304  0
3885500 2480500 11 25  7   0.4  979 256  6.5 5  3.8  93    0    0 270 -305  0
3885500 2480500 11 25  8   0.1  978 250  6.5 4  3.6  90    0    0 258 -306  0
3885500 2480500 11 25  9   0.3  979 255  5.8 3  3.5  87   22   26 249 -307  0
3885500 2480500 11 25 10   0.9  979 257  7.5 3  3.4  84   33   73 244 -308  0
3885500 2480500 11 25 11   0.9  979 248  6.7 5  3.5  83   22  110 252 -310  0
3885500 2480500 11 25 12   1.3  980 240  8.9 8  3.5  82    0   40 276 -312  0
3885500 2480500 11 25 13   1.2  979 259  8.3 4  3.4  80   41  138 269 -314  0
3885500 2480500 11 25 14   2.6  979 241  7.7 5  3.3  73   58  122 255 -315  0
3885500 2480500 11 25 15   2.6  979 253  8.4 4  3.1  66   65   83 256 -315  0
3885500 2480500 11 25 16   0.2  979 250  5.5 5  3.2  74   29   45 252 -315  0
3885500 2480500 11 25 17  -0.3  979 239  5.8 5  3.3  85    0    5 254 -315  0
3885500 2480500 11 25 18   0.3  980 219  6.3 3  3.3  83    0    0 242 -315  0
3885500 2480500 11 25 19   0.3  980 211  6.7 2  3.1  78    0    0 226 -315  0
3885500 2480500 11 25 20   0.3  980 207  6.5 2  2.9  73    0    0 219 -314  0
3885500 2480500 11 25 21   0.8  979 215  6.8 3  2.8  69    0    0 223 -314  0
3885500 2480500 11 25 22   1.1  980 225  7.6 3  2.7  64    0    0 228 -313  0
3885500 2480500 11 25 23   0.8  980 216  6.5 2  2.6  63    0    0 222 -312  0
3885500 2480500 11 25 24   0.6  980 221  5.8 3  2.7  65    0    0 220 -311  0
3885500 2480500 11 26  1  -0.6  980 201  4.3 7  2.6  68    0    0 240 -310  0
3885500 2480500 11 26  2   0.1  979 199  5.1 6  2.8  73    0    0 253 -309  0
3885500 2480500 11 26  3   0.0  980 227  5.0 5  3.0  77    0    0 246 -308  0
3885500 2480500 11 26  4   1.0  980 243  6.2 6  3.1  76    0    0 246 -306  0
3885500 2480500 11 26  5   1.4  980 228  5.7 6  3.1  73    0    0 252 -305  0
3885500 2480500 11 26  6   0.9  980 183  4.1 5  3.1  74    0    0 247 -304  0
3885500 2480500 11 26  7   1.4  980 166  5.3 4  3.1  73    0    0 239 -302  0
3885500 2480500 11 26  8   1.0  980 183  5.6 3  3.0  70    0    0 232 -301  0
3885500 2480500 11 26  9   1.4  980 266  6.1 3  3.0  71   14   30 228 -301  0
3885500 2480500 11 26 10   2.0  980 327  6.2 3  3.1  71   62   72 229 -304  0
3885500 2480500 11 26 11   3.2  980 304  6.6 1  3.2  67  170   75 224 -309  0
3885500 2480500 11 26 12   5.1  980 295  6.1 1  3.2  61  213   85 220 -312  0
3885500 2480500 11 26 13   5.9  981 291  7.6 2  3.2  56  225   84 227 -314  0
3885500 2480500 11 26 14   6.3  980 280  6.0 2  3.0  50  170   93 230 -315  0
3885500 2480500 11 26 15   6.3  980 274  5.7 1  2.9  47  123   74 226 -315  0
3885500 2480500 11 26 16   5.1  980 269  5.0 2  2.8  48   45   47 224 -315  0
3885500 2480500 11 26 17   3.5  979 215  3.7 1  2.9  54    2   10 221 -315  0
3885500 2480500 11 26 18   2.4  980 273  3.8 1  2.9  61    0    0 215 -313  0
3885500 2480500 11 26 19   0.8  980 269  2.8 2  2.9  66    0    0 214 -312  0
3885500 2480500 11 26 20  -0.3  980 252  3.0 2  2.8  71    0    0 215 -311  0
3885500 2480500 11 26 21   0.3  980 249  3.4 1  2.8  72    0    0 212 -310  0
3885500 2480500 11 26 22   0.3  981 253  3.2 3  2.8  71    0    0 218 -310  0
3885500 2480500 11 26 23   0.7  981 243  3.0 3  2.9  71    0    0 225 -310  0
3885500 2480500 11 26 24   0.0  981 237  3.8 6  2.9  72    0    0 236 -310  0
3885500 2480500 11 27  1  -0.2  981 217  2.8 4  2.8  73    0    0 240 -310  0
3885500 2480500 11 27  2   0.3  981 226  3.9 7  2.9  73    0    0 245 -310  0
3885500 2480500 11 27  3   0.8  981 233  3.5 8  3.0  73    0    0 266 -310  0
3885500 2480500 11 27  4   1.3  981 223  3.0 8  3.1  72    0    0 274 -310  0
3885500 2480500 11 27  5   1.7  981 220  3.1 6  3.1  72    0    0 265 -309  0
3885500 2480500 11 27  6   1.8  981 183  3.4 6  3.2  72    0    0 251 -309  0
3885500 2480500 11 27  7   2.1  981 212  3.5 7  3.2  71    0    0 256 -309  0
3885500 2480500 11 27  8   2.2  981 151  3.6 7  3.3  72    0    0 264 -309  0
3885500 2480500 11 27  9   2.1  981 194  5.1 7  3.4  75    0   10 264 -309  0
3885500 2480500 11 27 10   2.2  982 197  4.3 5  3.6  78   14   83 241 -310  0
3885500 2480500 11 27 11   3.0  982 182  5.7 4  3.6  76   43  135 206 -311  0
3885500 2480500 11 27 12   3.2  982 201  5.7 6  3.5  72   14  140 215 -312  0
3885500 2480500 11 27 13   3.7  981 207  5.4 5  3.5  70    3  119 226 -314  0
3885500 2480500 11 27 14   3.8  981 247  6.0 6  3.5  68    1  100 227 -314  0
3885500 2480500 11 27 15   3.7  981 240  6.4 7  3.5  68    0   51 254 -314  0
3885500 2480500 11 27 16   2.5  981 236  4.9 7  3.7  75    0   17 268 -314  0
3885500 2480500 11 27 17   2.7  981 222  4.9 7  3.9  82    0    6 270 -313  0
3885500 2480500 11 27 18   1.8  981 233  5.8 7  4.0  86    0    0 274 -312  0
3885500 2480500 11 27 19   2.0  982 233  6.1 8  4.1  92    0    0 285 -312  0
3885500 2480500 11 27 20   2.2  982 234  6.6 8  4.2  92    0    0 295 -311  0
3885500 2480500 11 27 21   1.3  982 224  5.2 8  4.1  92    0    0 295 -311  0
3885500 2480500 11 27 22   1.7  982 235  6.8 7  4.1  94    0    0 287 -310  0
3885500 2480500 11 27 23   1.1  983 225  6.0 8  4.1  94    0    0 286 -309  0
3885500 2480500 11 27 24   1.2  982 226  6.2 8  4.0  95    0    0 292 -308  0
3885500 2480500 11 28  1   1.3  983 231  7.3 7  4.1  96    0    0 287 -307  0
3885500 2480500 11 28  2   2.1  983 242  7.0 7  4.2  96    0    0 282 -306  0
3885500 2480500 11 28  3   2.3  983 242  6.8 6  4.3  94    0    0 277 -306  0
3885500 2480500 11 28  4   1.7  983 237  7.1 4  4.2  94    0    0 252 -305  0
3885500 2480500 11 28  5   2.0  983 235  8.0 5  4.2  95    0    0 240 -305  0
3885500 2480500 11 28  6   2.1  983 229  6.8 7  4.3  95    0    0 263 -305  0
3885500 2480500 11 28  7   2.1  983 218  7.8 8  4.3  95    0    0 288 -306  0
3885500 2480500 11 28  8   2.3  984 219  6.5 8  4.3  95    0    0 297 -306  0
3885500 2480500 11 28  9   2.3  984 218  5.6 7  4.4  94    0   17 290 -305  0
3885500 2480500 11 28 10   2.6  985 237  6.8 7  4.4  94    0   43 283 -307  0
3885500 2480500 11 28 11   3.0  985 252  6.9 8  4.4  93    0   58 291 -312  0
3885500 2480500 11 28 12   3.8  986 246  6.2 7  4.6  92   15   99 291 -315  0
3885500 2480500 11 28 13   3.6  986 233  5.5 8  4.6  91    0   82 290 -315  0
3885500 2480500 11 28 14   3.7  986 229  7.1 7  4.5  88    0   63 289 -315  0
3885500 2480500 11 28 15   3.2  986 227  4.9 8  4.5  91    0   65 288 -315  0
3885500 2480500 11 28 16   3.5  987 237  4.1 8  4.6  93    0   17 292 -315  0
3885500 2480500 11 28 17   3.4  987 233  4.0 8  4.5  90    0    7 291 -315  0
3885500 2480500 11 28 18   2.9  987 231  3.5 8  4.4  90    0    0 288 -315  0
3885500 2480500 11 28 19   3.0  988 233  5.2 8  4.5  93    0    0 287 -315  0
3885500 2480500 11 28 20   2.7  988 221  4.0 7  4.5  94    0    0 280 -315  0
3885500 2480500 11 28 21   2.8  988 211  3.0 8  4.5  94    0    0 279 -314  0
3885500 2480500 11 28 22   2.8  989 207  2.1 8  4.5  95    0    0 283 -313  0
3885500 2480500 11 28 23   2.9  989 211  2.7 8  4.5  94    0    0 283 -311  0
3885500 2480500 11 28 24   2.7  990 195  3.0 8  4.4  94    0    0 282 -310  0
3885500 2480500 11 29  1   2.4  990 197  3.5 8  4.3  93    0    0 281 -309  0
3885500 2480500 11 29  2   2.7  990 194  3.0 8  4.4  94    0    0 281 -308  0
3885500 2480500 11 29  3   2.1  990 188  2.6 8  4.3  94    0    0 280 -306  0
3885500 2480500 11 29  4   1.6  990 188  1.9 7  4.2  94    0    0 273 -305  0
3885500 2480500 11 29  5   1.8  990 191  1.7 6  4.2  96    0    0 261 -306  0
3885500 2480500 11 29  6   2.1  990 184  1.8 7  4.4  98    0    0 263 -307  0
3885500 2480500 11 29  7   2.6  990 183  1.6 7  4.4  96    0    0 270 -307  0
3885500 2480500 11 29  8   2.9  991 169  1.1 7  4.5  95    0    0 273 -307  0
3885500 2480500 11 29  9   2.9  991 157  1.0 7  4.5  94    0   22 274 -307  0
3885500 2480500 11 29 10   3.1  991 121  1.1 7  4.5  93   15   67 273 -308  0
3885500 2480500 11 29 11   3.9  992 291  1.4 7  4.5  91   29  103 274 -309  0
3885500 2480500 11 29 12   3.9  992 144  0.8 8  4.5  88    8  111 281 -310  0
3885500 2480500 11 29 13   3.6  992  96  2.0 8  4.4  87    0   75 285 -311  0
3885500 2480500 11 29 14   3.8  992  79  1.8 7  4.4  87    0   80 278 -313  0
3885500 2480500 11 29 15   3.8  992 100  2.3 5  4.4  86   32   82 262 -313  0
3885500 2480500 11 29 16   3.5  992 114  1.6 7  4.3  85   27   40 262 -311  0
3885500 2480500 11 29 17   3.4  992 127  1.6 8  4.2  85    0    9 277 -308  0
3885500 2480500 11 29 18   3.2  992  92  1.4 8  4.2  85    0    0 280 -304  0
3885500 2480500 11 29 19   3.3  993  54  1.7 7  4.1  84    0    0 275 -299  0
3885500 2480500 11 29 20   3.3  993  39  1.8 7  4.1  84    0    0 271 -295  0
3885500 2480500 11 29 21   3.1  994   9  1.8 8  4.1  85    0    0 275 -292  0
3885500 2480500 11 29 22   3.0  994  23  2.1 7  4.2  87    0    0 275 -290  0
3885500 2480500 11 29 23   3.1  995 314  2.2 7  4.2  88    0    0 272 -288  0
3885500 2480500 11 29 24   2.9  995 300  1.5 8  4.2  88    0    0 277 -286  0
3885500 2480500 11 30  1   2.8  996 318  2.2 7  4.0  85    0    0 277 -282  0
3885500 2480500 11 30  2   2.4  996 296  1.8 7  3.8  82    0    0 273 -281  0
3885500 2480500 11 30  3   2.3  997 292  1.6 8  3.7  81    0    0 278 -280  0
3885500 2480500 11 30  4   1.5  997 276  1.1 8  3.6  82    0    0 282 -278  0
3885500 2480500 11 30  5   0.7  998 193  0.9 8  3.6  86    0    0 282 -277  0
3885500 2480500 11 30  6   0.5  998 346  1.7 4  3.6  89    0    0 266 -277  0
3885500 2480500 11 30  7  -0.2  998 304  1.4 6  3.5  90    0    0 258 -275  0
3885500 2480500 11 30  8  -0.4  999 312  0.3 5  3.5  92    0    0 263 -274  0
3885500 2480500 11 30  9   0.2  999 280  0.3 7  3.6  94    0   21 269 -272  0
3885500 2480500 11 30 10   1.1 1000 146  1.4 5  3.8  94   14   78 271 -273  0
3885500 2480500 11 30 11   1.3 1000 297  1.5 4  3.9  94   20  120 258 -277  0
3885500 2480500 11 30 12   4.1 1001 243  2.4 3  4.0  85   41  151 252 -283  0
3885500 2480500 11 30 13   5.4 1001 213  2.5 3  4.0  74   82  155 253 -287  0
3885500 2480500 11 30 14   5.8 1001 218  2.3 3  3.9  68   71  139 255 -289  0
3885500 2480500 11 30 15   4.4 1000 257  2.2 5  3.7  67   12   94 264 -289  0
3885500 2480500 11 30 16   3.9 1000 265  2.2 8  3.7  71    0   32 285 -287  0
3885500 2480500 11 30 17   3.4 1000 265  1.8 8  3.7  73    0    3 298 -284  0
3885500 2480500 11 30 18   3.1 1001 273  2.3 8  3.7  76    0    0 298 -281  0
3885500 2480500 11 30 19   2.7 1001 221  2.1 6  3.6  77    0    0 289 -279  0
3885500 2480500 11 30 20   2.8 1001 202  1.2 7  3.5  75    0    0 284 -278  0
3885500 2480500 11 30 21   2.8 1001 230  1.5 8  3.5  74    0    0 295 -276  0
3885500 2480500 11 30 22   2.8 1002 261  0.6 8  3.3  71    0    0 300 -275  0
3885500 2480500 11 30 23   2.8 1002 201  0.8 8  3.3  70    0    0 301 -275  0
3885500 2480500 11 30 24   2.5 1002 215  0.3 6  3.4  74    0    0 292 -274  0
3885500 2480500 12  1  1   2.4 1001 226  0.9 6  3.6  78    0    0 284 -274  0
3885500 2480500 12  1  2   1.7 1001 323  1.7 6  3.6  80    0    0 284 -273  0
3885500 2480500 12  1  3   0.8 1001 266  1.9 5  3.5  84    0    0 278 -272  0
3885500 2480500 12  1  4  -0.3 1001 218  2.6 2  3.5  89    0    0 255 -271  0
3885500 2480500 12  1  5   0.1 1001 181  2.8 1  3.4  90    0    0 234 -270  0
3885500 2480500 12  1  6  -0.7 1000 189  3.0 0  3.4  91    0    0 225 -268  0
3885500 2480500 12  1  7  -1.1 1000 309  2.7 1  3.3  92    0    0 223 -263  0
3885500 2480500 12  1  8  -1.5 1000  24  3.0 1  3.2  92    0    0 228 -261  0
3885500 2480500 12  1  9  -0.9 1000  18  3.1 1  3.2  92   13   16 228 -266  0
3885500 2480500 12  1 10   1.0 1000  25  3.1 1  3.4  87   91   52 231 -275  0
3885500 2480500 12  1 11   2.5  999  52  2.6 0  3.4  78  169   70 231 -286  0
3885500 2480500 12  1 12   4.9  999  64  2.5 0  3.3  66  218   79 229 -295  0
3885500 2480500 12  1 13   7.0  998  64  2.3 0  3.2  55  229   79 233 -301  0
3885500 2480500 12  1 14   7.3  997  63  2.3 0  3.2  50  199   75 235 -303  0
3885500 2480500 12  1 15   6.6  997  54  3.8 0  3.0  48  136   62 233 -304  0
3885500 2480500 12  1 16   5.2  996  49  4.0 0  3.0  51   58   37 229 -302  0
3885500 2480500 12  1 17   3.1  996  50  3.8 0  3.0  58    4    7 224 -298  0
3885500 2480500 12  1 18   1.9  996  49  3.8 0  3.1  67    0    0 220 -298  0
3885500 2480500 12  1 19   1.0  995  36  4.0 1  3.1  72    0    0 222 -298  0
3885500 2480500 12  1 20   0.2  995  25  3.7 1  3.0  75    0    0 225 -297  0
3885500 2480500 12  1 21  -0.5  995  10  2.9 0  3.0  78    0    0 219 -294  0
3885500 2480500 12  1 22  -0.8  995  10  2.7 1  2.9  80    0    0 218 -291  0
